team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
NYG,DL,DE,57,ACT,Niko Lalos,Nikolas,Lalos,1997-06-25,77,270,Dartmouth,00-0035816,4030955,b03240e5-759e-4e09-aa70-8fabe877f322,33051,15006,106295,,22367,7381,0,,EDGE,17,REG,A01,Niko,LAL564972,52718,32004c41-4c56-4972-5dee-b77fae3f6868,2020,2020,,,23
CLE,TE,TE,86,INA,Kyle Markway,Kyle,Markway,1997-03-04,76,250,South Carolina,00-0035817,,,,,,,,,0,,,19,DIV,A01,Kyle,MAR263328,52719,32004d41-5226-3328-eb8c-9a2f3229fb90,2020,2020,,,23
BAL,WR,WR,89,RES,Binjimen Victor,Binjimen,Victor,1997-01-15,76,199,Ohio State,00-0035819,4040628,630e6b5d-0486-4bc3-a919-1f02687c1291,33040,14529,42198,,21722,6939,0,,,19,DIV,R23,Binjimen,VIC736878,52721,32005649-4373-6878-37f4-721982513493,2020,2020,,,23
PIT,DL,DE,67,DEV,Calvin Taylor,Calvin,Taylor,1997-12-23,81,310,Kentucky,00-0035820,,,,,,,,,0,,,18,WC,P01,Calvin,TAY812540,52722,32005441-5981-2540-cb86-1e48567f336d,2020,2020,,,22
PIT,P,P,8,DEV,Corliss Waitman,Corliss,Waitman,1995-07-21,74,210,South Alabama,00-0035821,3125280,32b2d6f6-a636-4d73-927c-361c1aa809f5,32942,15012,,,22218,7215,0,,,18,WC,P01,Corliss,WAI672660,52723,32005741-4967-2660-f329-c5f5b1000c8c,2020,2020,,,25
JAX,DL,DT,58,ACT,Doug Costin,Douglas,Costin,1997-10-05,74,295,"Miami, O.",00-0035822,4038987,cc5a9d21-10cd-4966-ad17-44edb238834d,33122,14951,44473,,22285,7289,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hqodfxhutzgajwujyyrp",INTERIOR_LINE,17,REG,A01,Doug,COS761365,52724,3200434f-5376-1365-27a6-5670f821bb1d,2020,2020,,,22
JAX,TE,TE,86,RES,Ben Ellefson,Ben,Ellefson,1996-09-01,75,250,North Dakota State,00-0035823,3930900,ca393469-d587-4bf7-905d-838e960de851,33124,14864,27766,ElleBe00,22284,7288,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z0whuumvulhejgexpn7l",,17,REG,R01,Ben,ELL037269,52725,3200454c-4c03-7269-3d84-7d77ef928fa1,2020,2020,,,23
JAX,LB,LB,57,DEV,Nate Evans,Nate,Evans,1998-02-27,73,241,Central Florida,00-0035824,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hrgovpdzu3qslpm0aujf",,17,REG,P01,Nate,EVA571012,52726,32004556-4157-1012-a2c4-5668527d4856,2020,2020,,,22
JAX,WR,WR,81,DEV,Josh Hammond,Josh,Hammond,1998-07-24,72,194,Florida,00-0035826,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dehejo7d52cpqx6pmlau",,17,REG,P01,Josh,HAM541398,52728,32004841-4d54-1398-3b59-97eea93c1191,2020,2020,,,22
JAX,LS,LS,46,ACT,Ross Matiscik,Ross,Matiscik,1996-09-13,72,235,Baylor,00-0035827,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbtyjpc40fguk8ggskbj",,17,REG,A01,Ross,MAT311216,52729,32004d41-5431-1216-15da-218deca7223e,2020,2020,,,23
JAX,OL,T,64,DEV,Austen Pleasants,Austen,Pleasants,1997-08-22,79,312,Ohio,00-0035829,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ax0kwx3xbi88bctc4xgn",,17,REG,P01,Austen,PLE683631,52731,3200504c-4568-3631-c357-40b3f228b41d,2020,2020,,,23
LA,DB,DB,36,ACT,JR Reed,Jake,Reed,1996-03-11,73,195,Georgia,00-0035830,3917012,4c577f09-a082-43f8-b249-c821350302dc,33135,14689,38339,,21935,7046,0,,,19,DIV,A01,J.R.,REE316552,52732,32005245-4531-6552-c702-9c1c635c3be5,2020,2020,,,24
JAX,RB,RB,30,INA,James Robinson,James,Robinson,1998-08-09,69,220,Illinois State,00-0035831,4052042,5fc196a1-2015-49c7-85b2-1adbd2c33cf5,33138,14660,22425,RobiJa00,21970,6955,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lxzbao36eeratekmnxeb",,17,REG,A01,James,ROB521367,52733,3200524f-4252-1367-7b21-7f5516b913bf,2020,2020,,,22
JAX,OL,G,77,ACT,Tre'Vour Wallace-Simms,Tre'Vour,Wallace-Simms,1997-09-25,77,336,Missouri,00-0035832,,,,,,,,,0,,,17,REG,A01,Tre'Vour,WAL505488,52734,32005741-4c50-5488-38ba-f611a7a64235,2020,2020,,,22
LA,P,P,1,DEV,Brandon Wright,Brandon,Wright,1997-02-08,70,182,Georgia State,00-0035833,,61980614-1609-4b68-b11f-05aa30fefb89,33149,14954,,,22292,7296,0,,,19,DIV,P10,Brandon,WRI116406,52735,32005752-4911-6406-49fa-f1b22d3d5c4c,2020,2020,,,23
JAX,WR,WR,83,CUT,Marvelle Ross,Marvelle,Ross,1996-08-13,69,180,"Notre Dame College, Ohio",00-0035834,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zxaxalzofflj4lmrm96l",,1,REG,A01,Marvelle,ROS642738,52736,3200524f-5364-2738-6036-e48371a2bd69,2020,2020,,,24
JAX,RB,RB,31,ACT,Nathan Cottrell,Nathan,Cottrell,1996-08-02,71,193,Georgia Tech,00-0035835,3917812,bc43e18a-c2f9-4e49-a90c-41a95cffa736,33123,14773,45980,,22441,7466,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ou0ojw1uqjrkfpxfvxw1",,17,REG,A01,Nathan,COT675449,52737,3200434f-5467-5449-8608-4fb38fb6bf7d,2020,2020,,,24
SF,WR,WR,17,ACT,Matt Cole,Matthew,Cole,1996-11-07,70,200,McKendree,00-0035838,4041703,da92303d-1419-4cde-aa52-b120635f364a,33236,14914,113168,,22340,7352,0,,,17,REG,A01,Matt,COL152528,52740,3200434f-4c15-2528-d9ea-21e5c6fc9e2f,2020,2020,,,23
MIA,OL,T,71,DEV,Jonathan Hubbard,Jonathan,Hubbard,1997-08-17,77,292,"Northwestern State, La.",00-0035839,,,,,,,,,0,,,17,REG,P01,Jonathan,HUB225590,52741,32004855-4222-5590-b632-1e7a06275da8,2020,2020,,,23
MIA,LB,LB,59,DEV,Kylan Johnson,Kylan,Johnson,1996-12-23,74,230,Pittsburgh,00-0035840,,,,,,,,,0,,,17,REG,P01,Kylan,JOH399458,52742,32004a4f-4839-9458-61f9-91bf4be13ae4,2020,2020,,,23
MIA,DL,DT,95,INA,Benito Jones,Benito,Jones,1997-11-27,73,329,Mississippi,00-0035841,4035299,e9746156-842c-475e-806d-4bcb26032e3b,33239,14715,44035,,21868,6999,0,,,17,REG,A01,Benito,JON078068,52743,32004a4f-4e07-8068-1dcd-55aeb628d977,2020,2020,,,22
MIA,WR,WR,83,INA,Kirk Merritt,Kirk,Merritt,1997-01-05,72,210,Arkansas State,00-0035844,3915145,521f597a-0709-4cc4-afab-72d93eccb5fc,33242,14861,35096,,22339,7351,0,,,17,REG,A01,Kirk,MER588036,52746,32004d45-5258-8036-bea5-f05d64af123f,2020,2020,,,23
MIA,DL,DE,52,DEV,Tyshun Render,Tyshun,Render,1997-03-28,76,256,Middle Tennessee,00-0035845,3914456,160934d8-6fac-4a5f-8121-d8bca301d1b4,33243,15029,,,22344,7356,0,,,17,REG,P01,Tyshun,REN102198,52747,32005245-4e10-2198-1c33-00b086f9fb17,2020,2020,,,23
MIA,OL,C,72,CUT,Donell Stanley,Donell,Stanley,1995-06-27,76,324,South Carolina,00-0035846,,,,,,,,,0,,,1,REG,,Donell,STA440534,52748,32005354-4144-0534-9dd1-e86dc0fbbd9c,2020,2020,,,25
CIN,TE,TE,71,CUT,Bryce Sterk,Bryce,Sterk,1996-09-11,77,261,Montana State,00-0035847,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eqvy19i8agrxtm6jzf8j",,1,REG,A01,Bryce,STE543864,52749,32005354-4554-3864-8a45-16b93d3ba871,2020,2020,,,23
IND,WR,WR,12,ACT,DeMichael Harris,DeMichael,Harris,1998-07-12,68,175,Southern Mississippi,00-0035848,4374496,18a3fb57-3220-4fa3-af42-20e179ec896f,33215,15020,84418,,22276,7279,0,,SLOT_WR,18,WC,A01,DeMichael,HAR363794,52750,32004841-5236-3794-1557-02b15003919e,2020,2020,,,22
IND,K,K,3,ACT,Rodrigo Blankenship,Rodrigo,Blankenship,1997-01-29,73,191,Georgia,00-0035849,3915165,c8bbff7b-3b6e-413f-8945-24c01bfd84c5,33211,14437,,,22112,7062,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j2z6mdwlye2gc4zhmc3g",,18,WC,A01,Rodrigo,BLA736676,52751,3200424c-4173-6676-c104-923707f16021,2020,2020,,,23
IND,DL,DT,92,DEV,Kameron Cline,Kameron,Cline,1998-02-19,76,270,South Dakota,00-0035850,4041572,8f36321c-c317-40ce-ae09-fca8694083b4,33212,15021,28668,,22278,7281,0,,,18,WC,P01,Kameron,CLI440207,52752,3200434c-4944-0207-e4b4-2ea3ce1a78e9,2020,2020,,,22
IND,TE,TE,41,DEV,Farrod Green,Farrod,Green,1997-06-10,75,240,Mississippi State,00-0035852,,,,,,,,,0,,,18,WC,P01,Farrod,GRE198079,52754,32004752-4519-8079-55f7-1e2852bc16fe,2020,2020,,,23
IND,OL,T,61,DEV,Carter O'Donnell,Carter,O'Donnell,1998-12-23,77,315,"Alberta, Can.",00-0035853,,,,,,,,,0,,,18,WC,P01,Carter,ODO534448,52755,32004f44-4f53-4448-5a2b-c46b1d4f5d92,2020,2020,,,21
IND,DB,CB,48,CUT,Travis Reed,Travis,Reed,1997-02-14,73,168,South Alabama,00-0035854,,,,,,,,,0,,,1,REG,A01,Travis,REE451119,52756,32005245-4545-1119-3047-aa196da87de9,2020,2020,,,23
IND,DB,SAF,47,CUT,Donald Rutledge,Donald,Rutledge,1997-05-22,73,215,Georgia Southern,00-0035855,,,,,,,,,0,,,1,REG,A01,Donald,RUT688777,52757,32005255-5468-8777-9941-8bed22ceab00,2020,2020,,,23
IND,DL,DT,66,DEV,Chris Williams,Christopher,Williams,1998-06-16,74,305,Wagner,00-0035857,4034530,a1be5d02-d5c4-42f6-8749-7ac2ff2a6f09,33220,15025,87178,,22279,7283,0,,,18,WC,P01,Chris,WIL186900,52759,32005749-4c18-6900-2d7a-32459237ff20,2020,2020,,,22
MIA,DB,DB,39,DEV,Tino Ellis,Tino,Ellis,1997-10-15,73,195,Maryland,00-0035858,,,,,,,,,0,,,17,REG,P01,Tino,ELL645298,52760,3200454c-4c64-5298-76a6-9eaad8154901,2020,2020,,,22
NO,P,P,4,RES,Blake Gillikin,Blake,Gillikin,1998-01-21,74,196,Penn State,00-0035859,4045180,53213f81-77ad-48d0-9d42-00e3633b0e90,33112,14868,,,22442,7467,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oebldsxcejx2pdmq0gvq",,19,DIV,R01,Blake,GIL272181,52761,32004749-4c27-2181-1ded-dd496483a40d,2020,2020,,,22
NO,RB,RB,37,DEV,Tony Jones,Tony,Jones,1997-11-24,71,225,Notre Dame,00-0035860,4046676,83d4c4c3-3c40-49b1-8b86-25d256a0b5ad,33114,14423,40498,JoneTo04,21774,6984,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zotzkoxxn358hpgmesdv",,19,DIV,P01,Tony,JON764018,52762,32004a4f-4e76-4018-3eec-a5a491649382,2020,2020,,,22
DEN,DB,CB,34,RES,Essang Bassey,Essang,Bassey,1998-09-12,70,190,Wake Forest,00-0035862,4037216,34853ce3-5e1f-4b23-b730-6f51444291ac,32932,14738,45258,,22086,6925,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g1uv7jjhzi9y46zgrho9",,17,REG,R01,Essang,BAS665944,52764,32004241-5366-5944-41e9-4e9b3c786828,2020,2020,,,21
DEN,DB,SAF,35,CUT,Douglas Coleman III,Douglas,Coleman,1998-06-28,73,200,Texas Tech,00-0035863,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tp6gom5pxfdjic45jlh3",,1,REG,A01,Douglas  III,COL362053,52765,3200434f-4c36-2053-ba15-ea0a95e01086,2020,2020,,,22
DEN,WR,WR,2,DEV,Kendall Hinton,Kendall,Hinton,1997-02-19,72,195,Wake Forest,00-0035864,3700815,0830e644-2d6e-446b-9da6-57d7e3472fcd,32929,14593,34045,HintKe00,22213,7210,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ak6mzvtqd6eyxd8spklf",,17,REG,P01,Kendall,HIN746231,52766,32004849-4e74-6231-69c6-0e70f3bcbc44,2020,2020,,,23
DEN,OL,OT,77,CUT,Hunter Watts,Hunter,Watts,1997-02-24,80,320,Central Arkansas,00-0035866,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hfmjstrmtwpydrqrogwq",,1,REG,A01,Hunter,WAT724261,52768,32005741-5472-4261-dcab-68a03fe5ac24,2020,2020,,,23
NYG,DB,DB,19,CUT,Jaquarius Landrews,Jaquarius,Landrews,1996-09-15,72,200,Mississippi State,00-0035867,,,,,,,,,0,,,15,REG,W03,Jaquarius,LAN113203,52769,32004c41-4e11-3203-b213-a94ddc4cb88c,2020,2020,,,23
WAS,RB,RB,38,DEV,Javon Leake,Javon,Leake,1998-08-01,72,206,Maryland,00-0035868,,,,,,,,,0,,,18,WC,P01,Javon,LEA456363,52770,32004c45-4145-6363-6fa9-d5545f81fcb0,2020,2020,,,22
NYG,WR,WR,81,ACT,Austin Mack,Austin,Mack,1997-08-31,74,215,Ohio State,00-0035869,4040623,126811e0-f856-49c2-b36d-15e71e06f4c0,33039,14546,28070,,21862,6873,0,,WR,17,REG,A01,Austin,MAC270480,52771,32004d41-4327-0480-65ea-96ca579628ff,2020,2020,,,23
NYG,OL,T,60,INA,Kyle Murphy,Kyle,Murphy,1998-05-18,76,302,Rhode Island,00-0035870,,,,,,,,,0,,,17,REG,A01,Kyle,MUR318120,52772,32004d55-5231-8120-73c1-1380f02166c8,2020,2020,,,22
JAX,DB,CB,38,CUT,Amari Henderson,Amari,Henderson,1997-09-08,73,180,Wake Forest,00-0035871,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iwczseyudm4oshfepxjs",,7,REG,,Amari,HEN033300,52773,32004845-4e03-3300-9e9d-a8a1f1e07db6,2020,2020,,,22
SF,DL,DT,77,ACT,Josiah Coatney,Josiah,Coatney,1996-01-04,76,325,Mississippi,00-0035874,,,,,,,,,0,,INTERIOR_LINE,17,REG,A01,Josiah,COA671879,52776,3200434f-4167-1879-feb1-296329d722a0,2020,2020,,,24
KC,DB,DB,40,RES,Rodney Clemons,Rodney,Clemons,1996-12-28,72,205,Southern Methodist,00-0035878,,,,,,,,,0,,,21,SB,R23,Rodney,CLE519413,52780,3200434c-4551-9413-d258-3b7f7697ae1d,2020,2020,,,23
KC,LB,LB,59,DEV,Omari Cobb,Omari,Cobb,1997-05-31,76,223,Marshall,00-0035879,4043618,877c9dd4-a60d-4b8a-865c-ab46fb2efefc,32953,15075,42867,,22296,7302,0,,,21,SB,P01,Omari,COB333781,52781,3200434f-4233-3781-47b8-f6fb2c920337,2020,2020,,,23
MIA,DB,DB,38,DEV,Javaris Davis,Javaris,Davis,1996-12-26,70,186,Auburn,00-0035880,,f1eaad31-8784-4db3-b52d-ea0fe22761dd,,14721,49432,,22064,6974,0,,,17,REG,P10,Javaris,DAV431675,52782,32004441-5643-1675-7c61-4a271b0e28a5,2020,2020,,,23
KC,OL,T,79,ACT,Yasir Durant,Yasir,Durant,1998-05-21,79,330,Missouri,00-0035881,,,,,,,,,0,,,21,SB,A01,Yasir,DUR132653,52783,32004455-5213-2653-b89f-50b1fcdd3e31,2020,2020,,,22
KC,WR,WR,89,DEV,Maurice Ffrench,Maurice,Ffrench,1998-01-01,71,200,Pittsburgh,00-0035883,4036055,7c9e5221-50be-4c58-89f9-aa61cf67ed25,32944,14943,,,22235,7234,0,,,21,SB,P01,Maurice,FRE611271,52785,32004652-4561-1271-db94-3154ac4746af,2020,2020,,,22
PHI,DB,DB,39,DEV,Lavert Hill,Lavert,Hill,1998-10-03,70,181,Michigan,00-0035885,,,,,,,,,0,,,17,REG,P01,Lavert,HIL488310,52787,32004849-4c48-8310-d037-4d75095af724,2020,2020,,,21
GB,WR,WR,19,CUT,Kalija Lipscomb,Kalija,Lipscomb,1997-10-06,72,207,Vanderbilt,00-0035887,,,,,,,,,0,,,7,REG,,Kalija,LIP533943,52789,32004c49-5053-3943-d6fe-e43c6e718f1b,2020,2020,,,22
KC,WR,WR,84,CUT,Justice Shelton-Mosley,Justice,Shelton-Mosley,1997-03-01,70,196,Vanderbilt,00-0035888,,,,,,,,,0,,,1,REG,A01,Justice,SHE456132,52790,32005348-4545-6132-91bc-880506720af5,2020,2020,,,23
KC,P,P,5,ACT,Tommy Townsend,Tommy,Townsend,1996-11-12,73,176,Florida,00-0035889,3915398,edfc712a-54f7-4c34-a838-c50c14dbf7dc,32960,14574,33007,,22300,7307,0,,,21,SB,A01,Tommy,TOW774004,52791,3200544f-5777-4004-6a3d-849812aa5a32,2020,2020,,,23
KC,DL,DT,98,ACT,Tershawn Wharton,Tershawn,Wharton,1998-06-25,76,255,Missouri S&amp;T,00-0035890,4058925,632a8382-27d6-45ae-b3d2-a37157e09ab7,32952,15077,40292,,22295,7301,0,,INTERIOR_LINE,21,SB,A01,Tershawn,WHA652597,52792,32005748-4165-2597-7e56-c95ad40cb5e9,2020,2020,,,22
PIT,WR,WR,0,DEV,Cody White,Cody,White,1998-11-28,75,210,Michigan State,00-0035891,4241983,d25a19a7-7de6-4476-b42a-833c8c3cb208,32948,14495,61448,,21964,7039,0,,,18,WC,P01,Cody,WHI144160,52793,32005748-4914-4160-9964-e514adfb9bc8,2020,2020,,,21
KC,OL,C,61,DEV,Darryl Williams,Darryl,Williams,1997-06-10,74,305,Mississippi State,00-0035892,,,,,,,,,0,,,21,SB,P01,Darryl,WIL207540,52794,32005749-4c20-7540-b6f6-23254773e78b,2020,2020,,,23
PHI,LB,LB,59,ACT,Joe Bachie,Joe,Bachie,1998-02-26,74,235,Michigan State,00-0035895,4036507,c44bdac4-0732-4f94-8bae-df47ecec5656,33108,14735,43250,,21913,7014,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsxwqukyiu6jsluxhzdz",,17,REG,A01,Joe,BAC270111,52797,32004241-4327-0111-97d1-5cf69e400f71,2020,2020,,,22
NO,DB,DB,38,DEV,Keith Washington,Keith,Washington,1996-12-20,73,180,West Virginia,00-0035896,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djfpbljbykbss8nxcxch",,19,DIV,P01,Keith,WAS481206,52798,32005741-5348-1206-b1db-e8584108a391,2020,2020,,,23
LAC,LB,LB,57,DEV,Asmar Bilal,Asmar,Bilal,1997-04-12,74,227,Notre Dame,00-0035897,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ld9zju226gfv0oc4cytv",,14,REG,W03,Asmar,BIL053327,52799,32004249-4c05-3327-7c5c-72b2b544bd8e,2020,2020,,,23
LAC,RB,RB,34,DEV,Darius Bradwell,Darius,Bradwell,1997-05-15,72,230,Tulane,00-0035898,4040640,06f3e98d-7d73-4007-b673-4a74ed72bda3,32975,14919,46445,,21826,7316,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvggsdc2ysgdc3qv4kvo",,17,REG,P01,Darius,BRA324004,52800,32004252-4132-4004-3aa0-a2c4e95caeee,2020,2020,,,23
LAC,DB,DB,38,ACT,John Brannon,John,Brannon,1998-03-10,72,195,Western Carolina,00-0035899,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpz7bu0sunjxcz04doat",CB,17,REG,A01,John,BRA603409,52801,32004252-4160-3409-a022-11a35dfac0d2,2020,2020,,,22
LAC,LB,LB,50,ACT,Cole Christiansen,Cole,Christiansen,1997-07-30,73,225,Army,00-0035900,4036959,ae372a9d-6f85-4e37-a910-47fd77483ebc,32977,15080,43856,,22321,7329,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wxc9ebedkiyttuod50en",,17,REG,A01,Cole,CHR366354,52802,32004348-5236-6354-c8ce-2c8fe7b2564d,2020,2020,,,23
LAC,WR,WR,80,DEV,Jeff Cotton,Jeff,Cotton,1997-04-17,74,204,Idaho,00-0035901,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ktaalxqufqdxqlyeozvb",,17,REG,P02,Jeff,COT501581,52803,3200434f-5450-1581-3aa5-8402eafca9b6,2020,2020,,,23
LAC,OL,OG,62,CUT,Joshua Dunlop,Joshua,Dunlop,1997-04-10,79,315,Texas-San Antonio,00-0035902,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xhlf6sptvjcwvhiiqsai",,1,REG,A01,Joshua,DUN507492,52804,32004455-4e50-7492-e18e-122f37b886f1,2020,2020,,,23
LAC,DL,DE,92,ACT,Joe Gaziano,Joseph,Gaziano,1996-09-27,76,275,Northwestern,00-0035903,3915990,bab100c6-1a6c-4411-9286-f719244f5d35,32982,15065,27949,,22317,7325,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uemw45impfsbpraj00bh",EDGE,17,REG,A01,Joe,GAZ426541,52805,32004741-5a42-6541-8d4c-9d136fb0020f,2020,2020,,,23
LAC,OL,G,63,DEV,Nathan Gilliam,Nathan,Gilliam,1997-07-06,76,300,Wake Forest,00-0035904,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/slsvq59tgd4u2auqvz0d",,17,REG,P01,Nathan,GIL561889,52806,32004749-4c56-1889-d0f1-2c1cc584ad9c,2020,2020,,,23
LAC,RB,RB,41,CUT,Bobby Holly,Bobby,Holly,1997-06-04,71,240,Louisiana Tech,00-0035905,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gqatqoqmjwpxi5slhc0q",,1,REG,A01,Bobby,HOL419604,52807,3200484f-4c41-9604-310b-689e7db97b02,2020,2020,,,23
LAC,DL,DE,90,ACT,Jessie Lemonier,Jessie,Lemonier,1997-01-31,74,240,Liberty,00-0035906,4365493,ba760d2d-a35a-4f9c-912d-05217aff53ab,32985,15083,82302,,22316,7324,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sfdxij1orzbwwypl9l0g",EDGE,17,REG,A01,Jessie,LEM720479,52808,32004c45-4d72-0479-7d67-07445ea0909f,2020,2020,,,23
LAC,DB,CB,31,CUT,Kevin McGill,Kevin,McGill,1998-01-06,72,200,Eastern Michigan,00-0035907,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gh2hxjxuyjvghnj9x8cz",,1,REG,A01,Kevin,MCG397969,52809,32004d43-4739-7969-c994-eac4bb3e8a8a,2020,2020,,,22
LAC,RB,RB,40,ACT,Gabe Nabers,Gabe,Nabers,1997-11-05,75,243,Florida State,00-0035908,4035611,538cf938-8f65-435f-b8fd-2856ce5c4e6d,32987,15093,40117,,22310,7318,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqjdllriz9iwbr0cttiu",FB,17,REG,A01,Gabe,NAB326300,52810,32004e41-4232-6300-a247-ad8c4e71ad61,2020,2020,,,22
LAC,OL,OT,67,CUT,Ryan Roberts,Ryan,Roberts,1996-10-03,78,305,Florida State,00-0035909,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mccubmvhkxyoqofejbtf",,1,REG,A01,Ryan,ROB239806,52811,3200524f-4223-9806-af4a-4729afbc879c,2020,2020,,,23
LAC,DL,DT,77,DEV,TJ Smith,T.J.,Smith,1997-04-19,75,290,Arkansas,00-0035910,3916917,39fd7f0b-4be2-4fe4-b228-65c9e5442552,32991,14770,36851,,22319,7327,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lmjr6tmxxxkltnltk7ks",,17,REG,P01,T.J.,SMI754580,52812,3200534d-4975-4580-eef8-03be1f441848,2020,2020,,,23
LAC,DB,DB,39,DEV,Donte Vaughn,Donte,Vaughn,1997-10-12,74,212,Notre Dame,00-0035911,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbzk0lfwpp72sjmyd0zt",,17,REG,P01,Donte,VAU429132,52813,32005641-5542-9132-5043-586a92889443,2020,2020,,,22
DEN,RB,RB,32,ACT,LeVante Bellamy,LeVante,Bellamy,1996-11-28,70,188,Western Michigan,00-0035912,3916721,53022661-b6bb-481b-9ce8-b603e521925f,32926,14656,45854,,21846,6959,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/au5ylew5sgadovxklial",RB,17,REG,A01,LeVante,BEL649364,52814,32004245-4c64-9364-665f-3f0763a8851c,2020,2020,,,23
ARI,TE,TE,80,CUT,Ryan Becker,Ryan,Becker,1997-12-23,77,248,Southern Methodist,00-0035914,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wqxrij01rt28096blnix",,1,REG,,Ryan,BEC525213,52816,32004245-4352-5213-f687-dc2bad192e98,2020,2020,,,22
NO,DL,DE,75,CUT,TJ Carter,T.J.,Carter,,76,289,Kentucky,00-0035916,,,,,,,,,0,,,1,REG,A01,T.J.,CAR748191,52818,32004341-5274-8191-58ff-f9e79184ad43,2020,2020,,,
ARI,OL,OG,61,CUT,Steven Gonzalez,Steven,Gonzalez,1997-05-11,76,332,Penn State,00-0035919,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k7dmjwzmmy4ollmhz8yi",,1,REG,,Steven,GON736299,52821,3200474f-4e73-6299-d777-f6e3c31f869f,2020,2020,,,23
SF,DL,DE,68,CUT,Adam Shuler,Adam,Shuler,1996-12-16,76,280,Florida,00-0035922,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zhgo0uwlbxs1ivxufogd",,8,REG,P01,Adam,SHU298546,52824,32005348-5529-8546-34b8-c6f23c46d3cb,2020,2020,,,23
ARI,LB,LB,56,DEV,Reggie Walker,Reginald,Walker,1996-04-22,74,250,Kansas State,00-0035923,4046605,75513062-bfe5-4e32-af04-04a805c0fd8d,33086,15102,26885,,22383,7398,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kdkzxfs2mqgynjw97lzz",,17,REG,P01,Reggie,WAL308459,52825,32005741-4c30-8459-e9e6-2816c0378909,2020,2020,,,24
ARI,RB,RB,38,ACT,Jonathan Ward,Jonathan,Ward,1997-09-30,72,202,Central Michigan,00-0035924,4039274,1dc6b133-355f-451e-856f-d02839681578,33088,15106,25859,WardJo00,21782,7087,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rimgp7tarpwbfsikohuk",SLOT_WR,17,REG,A01,Jonathan,WAR231319,52826,32005741-5223-1319-7a39-25c10d8660c9,2020,2020,,,22
NYG,DB,DB,38,DEV,Jarren Williams,Jarren,Williams,1997-07-18,70,187,"Albany, N.Y.",00-0035925,3911073,66d74e2b-9a7f-406f-97db-b5b82f0c4cd2,33090,15103,,,22172,7170,0,,,17,REG,P10,Jarren,WIL346524,52827,32005749-4c34-6524-3eea-6e0cbc31d122,2020,2020,,,23
